date,Tmax,Tmin,Tavg,Prcp
6/12/2017,32.4,28.9,30.5,0
6/13/2017,32.4,29.1,30.5,0.1
6/14/2017,32.2,29,30.4,0.4
6/15/2017,31.6,28.8,30.2,1.1
6/16/2017,32.4,29.1,30.3,1.2
6/17/2017,31.9,29.1,30.3,2
6/18/2017,32,28.9,30.3,1.3
6/19/2017,32.2,28.9,30.1,1.1
6/20/2017,31.9,28.8,30.1,1.4
6/21/2017,31.6,29,30.1,0.9
6/22/2017,32,28.7,30.1,0.7
6/23/2017,31.8,28.5,30,0.7
6/24/2017,32.7,28.6,30.3,0
6/25/2017,32.1,28.7,30.2,0
6/26/2017,32.9,28.5,30.4,0
6/27/2017,33,28.9,30.7,0
6/28/2017,32.5,28.9,30.4,0
6/29/2017,33.7,29.2,30.7,0.7
6/30/2017,32.4,29.2,30.4,0.1
7/1/2017,33.3,29.5,30.9,0
7/2/2017,33.1,29,30.8,0
7/3/2017,32.6,29.4,30.6,0.5
7/4/2017,33.1,29.3,30.6,0.2
7/5/2017,31.7,28.8,30.2,0.4
7/6/2017,31.7,28.7,29.8,1.8
7/7/2017,31.1,28,29.4,1.5
7/8/2017,31.1,28.2,29.3,0.9
7/9/2017,31.1,27.8,29.2,0.5
7/10/2017,30.8,27.7,29,1.9
7/11/2017,30.3,27.7,28.8,1.8
7/12/2017,30,27.4,28.5,2.8
7/13/2017,29.6,27.2,28.3,1.6
7/14/2017,30.5,27.3,28.6,0.1
7/15/2017,30,27.5,28.5,3.9
7/16/2017,29.8,26.9,28.2,10.7
7/17/2017,30.7,27.6,28.9,0
7/18/2017,30.7,27.5,29,0
7/19/2017,32.6,27.3,29.3,6.1
7/20/2017,31.6,27.6,29.3,0.1
7/21/2017,30.7,27.8,29,0
7/22/2017,31.2,27.8,29.1,0
7/23/2017,30.9,27.7,29,0
7/24/2017,30.8,27.7,29,0
7/25/2017,30.5,27.6,28.9,0.1
7/26/2017,30.4,27.7,28.7,0.1
7/27/2017,30.4,27.7,28.7,0.5
7/28/2017,30.3,27.4,28.5,0.5
7/29/2017,29.5,27,28.1,0.5
7/30/2017,29,27.2,28,0.1
7/31/2017,30.5,27.4,28.6,0.1
8/1/2017,30,27.3,28.5,1.6
8/2/2017,29.9,27.1,28.3,0.5
8/3/2017,30.6,26.7,28.4,0.2
8/4/2017,30.8,27.1,28.6,0
8/5/2017,30.3,27,28.3,0.4
8/6/2017,29.8,26.6,28,0.1
8/7/2017,30,26.8,28.1,0.4
8/8/2017,29.7,27,28,1.2
8/9/2017,29.4,26.8,27.8,0.5
8/10/2017,29.7,27,28.2,2.5
8/11/2017,30,27.2,28.2,1.2
8/12/2017,30.1,27.1,28.3,0.8
8/13/2017,30.2,27.1,28.2,0
8/14/2017,29.8,26.8,28.1,0.7
8/15/2017,30.1,26.5,27.9,1.3
8/16/2017,30.2,26.2,28,0.8
8/17/2017,30.6,26.8,28.2,0.1
8/18/2017,30.2,27,28.3,0.4
8/19/2017,30.4,26.5,28.1,0.2
8/20/2017,31,26.5,28.3,0
8/21/2017,31.7,26.5,28.8,0
8/22/2017,30.9,27.4,28.5,6.8
8/23/2017,29.6,27.1,28.3,1.6
8/24/2017,30.1,27.1,28.4,0.4
8/25/2017,30.1,27.4,28.4,0.2
8/26/2017,30,27.4,28.3,0.8
8/27/2017,30.5,26.9,28.2,0
8/28/2017,30.5,26.4,28.1,0
8/29/2017,34.9,26.3,29.6,0.1
8/30/2017,34.8,27.2,30.1,26.3
8/31/2017,29.6,25.9,27.3,47.7
9/1/2017,29,26.1,27.4,26.6
9/2/2017,29.7,27.1,28.1,0
9/3/2017,29,26.9,27.7,0.5
9/4/2017,29.2,26.6,27.7,0
9/5/2017,29.2,26.5,27.5,0.1
9/6/2017,29.4,26.4,27.6,0
9/7/2017,29.1,26.3,27.5,0.1
9/8/2017,29,26,27.3,0
9/9/2017,29.1,25.7,27.1,0
9/10/2017,29,25.8,27.1,0
9/11/2017,29.2,25.7,27.2,0
9/12/2017,29.4,25.5,27.3,0
9/13/2017,29.5,25.8,27.3,0
9/14/2017,29.7,25.4,27.2,0
9/15/2017,30.2,25.6,27.5,0
9/16/2017,30.5,25.8,27.7,0
9/17/2017,31.3,25.5,27.8,0
9/18/2017,31.2,25.5,28,0
9/19/2017,32.9,25.9,28.5,0
9/20/2017,33.3,26.2,28.4,0
9/21/2017,30,25.4,27.5,0
9/22/2017,30.1,25.7,27.6,0
9/23/2017,30.3,26.3,27.9,0
9/24/2017,29.9,26.3,27.7,0
9/25/2017,30.1,26.2,27.6,0
9/26/2017,30,25.9,27.6,0
9/27/2017,30.3,25.9,27.7,0
9/28/2017,29.8,25.9,27.5,0
9/29/2017,29.5,25.8,27.3,0
9/30/2017,29.5,24.5,26.8,0
10/1/2017,29.8,24.4,27,0
10/2/2017,30.6,26.3,28.2,0
10/3/2017,29.5,26.1,27.5,0
10/4/2017,29.7,25.1,27.3,0
10/5/2017,29.9,25.2,27.2,0
10/6/2017,32.6,24.4,27.6,0
10/7/2017,36,24.5,28.9,0
10/8/2017,32.5,25.5,28.3,0
10/9/2017,32.1,24.3,27.6,0
10/10/2017,37.8,24.7,30.5,0
10/11/2017,36.5,25.2,30.6,0
10/12/2017,38,25.4,31.1,0
10/13/2017,33.6,24.9,28.6,0
10/14/2017,32.3,24.7,28.3,0
10/15/2017,32.3,25.4,28.1,0
10/16/2017,31.6,25.5,27.8,0
10/17/2017,30.3,23.8,26.8,0
10/18/2017,30.3,24.4,26.9,0
10/19/2017,33.3,24.3,28,0
10/20/2017,33,23.8,28.3,0
10/21/2017,32.5,24,28.1,0
10/22/2017,31.4,26,28.1,0
10/23/2017,30.6,25.5,27.7,0
10/24/2017,30.9,25.8,27.9,0
10/25/2017,31.7,25.3,27.7,0
10/26/2017,33.2,24.5,27.7,0
10/27/2017,29.4,25.2,27.1,0
10/28/2017,29.7,23.8,26.3,0
10/29/2017,30.6,22.4,26.1,0
10/30/2017,34.8,22.6,28.5,0
10/31/2017,34.4,23.4,28.6,0
11/1/2017,33.6,23.7,27.8,0
11/2/2017,31.8,22.3,26.2,0
11/3/2017,30.7,21.8,25.5,0
11/4/2017,33.7,21.7,26.6,0
11/5/2017,34,22.9,28.1,0
11/6/2017,32.3,22.8,27.2,0
11/7/2017,31.9,20.6,26,0
11/8/2017,30.3,22,25.5,0
11/9/2017,29.6,21,25,0
11/10/2017,31.6,21.3,26.1,0
11/11/2017,31.5,21.4,26.4,0
11/12/2017,31.6,20.8,26.2,0
11/13/2017,27.9,22.4,25.3,0
11/14/2017,30.9,21.8,25.9,0.1
11/15/2017,30,19.5,24.6,0
11/16/2017,28.1,19.6,23.5,0
11/17/2017,27.7,18.5,22.7,0
11/18/2017,27.2,17.2,22.2,0
11/19/2017,27.5,17.4,22.2,0
11/20/2017,28.3,17.4,22.2,0
11/21/2017,26.8,16.2,21.5,0
11/22/2017,27.7,15.5,21.4,0
11/23/2017,26.8,15.3,21,0
11/24/2017,26.1,15.5,20.9,0
11/25/2017,28.2,17.1,22.6,0
11/26/2017,29.1,19.2,23.8,0
11/27/2017,29.2,18.1,23.4,0
11/28/2017,27.5,17.9,23.1,0
11/29/2017,27.6,19.1,23.2,0
11/30/2017,29.9,19,23.6,0
12/1/2017,28.4,17.1,22.3,0
12/2/2017,28.4,16.4,22,0
12/3/2017,29,16.9,22.4,0
12/4/2017,27.9,17.1,21.7,0
12/5/2017,26.2,14.3,19.8,0
12/6/2017,25.5,16.9,20.5,0
12/7/2017,26.1,13.8,19.4,0
12/8/2017,26,14,19.3,0
12/9/2017,26.8,13.9,20,0
12/10/2017,26.4,16.9,21.4,0
12/11/2017,23.3,16.1,19.8,0
12/12/2017,24.9,14.9,19.8,0
12/13/2017,24.3,15.4,19.4,0
12/14/2017,24.3,14.7,19,0
12/15/2017,23.1,13.8,17.9,0
12/16/2017,23.6,14,18.3,0
12/17/2017,24.9,14.8,19.3,0
12/18/2017,22.9,16.8,18.8,1.7
12/19/2017,26,15.5,19.6,0
12/20/2017,26.9,15.4,20.1,0
12/21/2017,27.2,15.7,20.4,0
12/22/2017,27.7,15.4,20.7,0
12/23/2017,25.9,14.4,19.7,0
12/24/2017,26.8,15.2,21.1,0
12/25/2017,29,15.4,21.5,0
12/26/2017,24.8,13.8,19.2,0
12/27/2017,24.9,14.1,19.6,0
12/28/2017,28.2,15.5,21.5,0
12/29/2017,27.7,16.5,21.2,0
12/30/2017,26.6,13.4,19.5,0
12/31/2017,24.1,12.2,18.5,0
1/1/2018,23.4,12.6,18.1,0
1/2/2018,23.9,13.2,18.4,0
1/3/2018,23.7,13.3,18.4,0
1/4/2018,24.5,18.2,20.9,0
1/5/2018,24.1,16.4,20.3,0.2
1/6/2018,24.2,15.5,19.5,0
1/7/2018,22.5,14.4,18.8,0
1/8/2018,22.7,14.7,18.9,0
1/9/2018,25.3,15,20.2,0
1/10/2018,27,15.8,21.1,0
1/11/2018,26.3,19.5,22.5,0
1/12/2018,26.5,18.3,22.1,0
1/13/2018,27,16,21.7,0
1/14/2018,28,15.4,21.3,0
1/15/2018,26.1,15.4,20.5,0
1/16/2018,25.4,14.8,20.4,0
1/17/2018,25.5,19.6,21.9,0
1/18/2018,25.9,14.9,20.4,0
1/19/2018,25.3,15.2,20,0
1/20/2018,24.9,14.3,19.5,0
1/21/2018,24.4,16.2,20.1,0
1/22/2018,24.8,19.2,21.7,0
1/23/2018,24.4,16.2,20.1,0
1/24/2018,23.2,13.9,19.4,0
1/25/2018,24.5,17.8,20.8,0
1/26/2018,23.6,14.4,19.6,0
1/27/2018,23.5,15.4,19.6,0
1/28/2018,23.5,14.7,19.1,0
1/29/2018,24,15,19.4,0
1/30/2018,26.7,15.8,20.7,0
1/31/2018,25.4,17.6,20.9,0
2/1/2018,26.8,19.2,22.3,0
2/2/2018,24.2,16.4,20.3,0
2/3/2018,26.3,14.7,20.5,0
2/4/2018,26.7,14.6,20.5,0
2/5/2018,25.9,17.5,20.9,0
2/6/2018,27.2,15.3,20.8,0
2/7/2018,25.5,14.5,20,0
2/8/2018,27.8,15.5,21.4,0
2/9/2018,25.6,16.2,20.8,0
2/10/2018,24.6,15.6,20.9,0
2/11/2018,23.7,17.7,20.7,0.5
2/12/2018,24,16.9,20.7,0
2/13/2018,25.2,18,21.3,0
2/14/2018,28.5,18.1,22.4,0
2/15/2018,25.8,16,21.3,0
2/16/2018,27.7,17,22.1,0
2/17/2018,28.2,19,22.6,0
2/18/2018,32.4,19.6,24.1,0
2/19/2018,27.2,19.2,22.4,0
2/20/2018,27.9,18.7,22.5,0
2/21/2018,27.2,18.6,22.9,0
2/22/2018,27.4,19.7,23.2,0
2/23/2018,27.4,21.5,23.7,0
2/24/2018,26.9,21.7,23.9,0
2/25/2018,31.9,19.3,25.6,0
2/26/2018,30.2,22.4,25.5,0
2/27/2018,31.2,20.2,25.1,0
2/28/2018,29.8,21.8,25.1,0
3/1/2018,30.2,22.2,25.4,0
3/2/2018,29.6,21.1,24.9,0
3/3/2018,30.6,22.8,25.7,0
3/4/2018,27.5,20.3,24,0
3/5/2018,29.8,19.2,24.3,0
3/6/2018,31.5,19.9,25.6,0
3/7/2018,31.6,21.2,26.1,0
3/8/2018,32.3,19.4,25.5,0
3/9/2018,29.9,21.3,24.9,0
3/10/2018,29.1,19.7,24.2,0
3/11/2018,28.8,21.1,24.4,0
3/12/2018,29.4,21.5,24.6,0
3/13/2018,27.9,22.2,24.6,0
3/14/2018,28.2,23.3,25.3,0
3/15/2018,29.7,23.3,25.7,0
3/16/2018,30.1,22.1,25.1,0
3/17/2018,29.8,21.2,24.7,0
3/18/2018,26.5,21.1,23.8,0
3/19/2018,28.1,22.8,25,0
3/20/2018,27.9,21,24.7,0.3
3/21/2018,31,22.1,25.8,0
3/22/2018,27.6,21.6,24.4,0
3/23/2018,28.7,21.8,24.8,0
3/24/2018,30.6,21,25.3,0
3/25/2018,34.7,21.8,27.3,0
3/26/2018,34.3,22.6,27.6,0
3/27/2018,34.6,23,27.6,0
3/28/2018,35,23.4,27.6,0
3/29/2018,35.8,21.9,27.7,0
3/30/2018,32.8,23.4,27.4,0
3/31/2018,31.6,25,27.7,0
4/1/2018,30.8,24.4,27.2,0
4/2/2018,29.5,23.9,26.4,0
4/3/2018,29.6,23.7,26.3,0
4/4/2018,30.5,23.7,26.4,0
4/5/2018,30.4,24,26.7,0
4/6/2018,30.5,24.4,27,0
4/7/2018,30.8,23.1,26.8,0
4/8/2018,32.2,23.5,27.1,0
4/9/2018,30,24.8,27.3,0
4/10/2018,31.1,24,27.7,0
4/11/2018,36.6,24.8,29.4,0
4/12/2018,37.8,25.8,30.4,0
4/13/2018,31.3,24.3,27.8,0
4/14/2018,33.7,24.7,28.7,0
4/15/2018,33.7,25.4,28.8,0
4/16/2018,33.5,26.1,28.7,0
4/17/2018,33.5,25,28.7,0
4/18/2018,35.4,26,30.1,0
4/19/2018,32.6,25.9,28.8,0
4/20/2018,35.4,26.2,29.5,0
4/21/2018,35.4,25.3,29,0
4/22/2018,33.4,22.4,27.9,0
4/23/2018,35.5,23.7,28.7,0
4/24/2018,32.7,24.9,28.1,0
4/25/2018,31.8,25.1,27.9,0
4/26/2018,31.4,25.5,28.1,0
4/27/2018,30.9,25.7,28,0
4/28/2018,31.3,25.8,28.3,0
4/29/2018,32.5,26.3,28.9,0
4/30/2018,32.9,26.4,29.1,0
5/1/2018,32.1,26.5,29,0
5/2/2018,33,27.1,29.7,0
5/3/2018,41.3,25.2,32.1,0
5/4/2018,34.7,27.1,30.1,0
5/5/2018,31.5,26.3,28.8,0
5/6/2018,31.3,26.1,28.5,0
5/7/2018,31.3,26.6,28.7,0
5/8/2018,31.8,26.9,28.9,0
5/9/2018,31.8,27.1,29,0
5/10/2018,31.7,26.8,28.9,0
5/11/2018,32.1,26.4,28.8,0
5/12/2018,32.2,27.3,29.3,0
5/13/2018,33.4,26.9,29.5,0
5/14/2018,33.2,27.2,29.6,0
5/15/2018,33.2,26.9,29.6,0
5/16/2018,33.4,27,29.8,0
5/17/2018,37.7,28.7,31.9,0
5/18/2018,34.5,28.2,31.1,0
5/19/2018,38.3,27.1,31.6,0
5/20/2018,40.2,25.4,32.5,0
5/21/2018,40.6,26.9,33.4,0
5/22/2018,38.5,25.3,32.5,0
5/23/2018,38.5,25.8,31.2,0
5/24/2018,33.6,27.1,30,0
5/25/2018,35.6,27.9,30.9,0
5/26/2018,36.1,28,30.8,0
5/27/2018,33.3,28.1,30.2,0
5/28/2018,34,28.1,30.4,0
5/29/2018,37.9,28.3,32,0
5/30/2018,41.4,29.2,33.8,0
5/31/2018,32.5,26.3,29.5,0
6/1/2018,31.9,27.1,29.2,0
6/2/2018,31.7,27.7,29.5,0
6/3/2018,31.8,27.8,29.6,0
6/4/2018,32.7,28.5,30.1,0
6/5/2018,32.5,28.7,30.2,0
6/6/2018,32.6,28.3,30.1,0
6/7/2018,32.8,28.3,30.2,0.1
6/8/2018,31.8,28.6,30.1,1
6/9/2018,31.8,28.2,29.8,0.2
6/10/2018,32.5,28.2,30.1,0
6/11/2018,32.5,28,30,0
6/12/2018,32.7,28.5,30.3,0.1
6/13/2018,31.9,28.5,30,0.5
6/14/2018,32.4,28.4,30.1,0.1
6/15/2018,32.2,28.5,30.1,0
6/16/2018,32.1,28.7,30.1,0.5
6/17/2018,32.1,28.5,30.1,0
6/18/2018,32.1,28.3,29.9,0
6/19/2018,32.4,27.7,29.8,0
6/20/2018,32.6,28.3,29.9,0
6/21/2018,32.3,28.2,29.9,0
6/22/2018,32,28.2,29.9,0.1
6/23/2018,32.1,28,29.7,0
6/24/2018,32.2,28,29.8,0.1
6/25/2018,32.4,28.3,29.9,0.1
6/26/2018,31.8,28.1,29.6,0.2
6/27/2018,31.3,27.9,29.4,0
6/28/2018,31.7,28.1,29.9,2.9
6/29/2018,33.4,28.5,30.1,4.7
6/30/2018,30.6,27.9,29.2,1.5
7/1/2018,30.9,28.3,29.5,0.2
7/2/2018,31.2,28.6,29.7,0.2
7/3/2018,31.2,28.5,29.7,0.3
7/4/2018,31.8,28.5,30,0.4
7/5/2018,31.7,28.4,29.8,0.5
7/6/2018,31.7,28,29.6,0.3
7/7/2018,31.3,28,29.5,0.3
7/8/2018,32.1,28.2,29.8,0
7/9/2018,31.5,27.9,29.6,0.1
7/10/2018,31.7,27.6,29.5,0
7/11/2018,31.2,28.1,29.5,0.2
7/12/2018,31.2,28,29.5,0.5
7/13/2018,31.2,27.9,29.4,0.1
7/14/2018,31.4,27.8,29.4,0
7/15/2018,32.1,28.2,29.9,0
7/16/2018,31.2,28.2,29.6,0
7/17/2018,31.9,28.5,29.9,2.1
7/18/2018,32.3,28.4,29.9,0
7/19/2018,32.1,28.4,30,0
7/20/2018,31.8,28.4,29.7,0
7/21/2018,31.6,28.1,29.5,0
7/22/2018,32.1,28,29.6,0
7/23/2018,31.5,27.8,29.3,0.1
7/24/2018,30.8,27.6,28.9,0.5
7/25/2018,30.3,27.5,28.7,0
7/26/2018,30.5,27.6,28.7,0
7/27/2018,30.6,27.3,28.6,0
7/28/2018,30.3,26.8,28.3,0.2
7/29/2018,30.2,26.7,28.2,0.1
7/30/2018,30.2,26.7,28.1,0.3
7/31/2018,30.3,26.4,27.9,0.2
8/1/2018,29.5,26.2,27.7,0.6
8/2/2018,29.7,26.3,27.8,0.8
8/3/2018,29.5,26.4,27.6,1.3
8/4/2018,29.3,26.2,27.3,0.9
8/5/2018,29.3,26.3,27.5,0.6
8/6/2018,29.7,26.2,27.4,0
8/7/2018,29.5,26.1,27.4,0
8/8/2018,29.1,25.6,27.3,0.1
8/9/2018,29.5,26.4,27.3,0
8/10/2018,29.4,26.1,27.6,0.2
8/11/2018,29.7,26.1,27.6,0.2
8/12/2018,29.8,26.4,27.7,0.1
8/13/2018,29.5,26.1,27.6,0
8/14/2018,29.7,26.4,27.8,0.8
8/15/2018,29.7,26.1,27.7,0.4
8/16/2018,30,26.3,27.8,0
8/17/2018,31,26.3,28.2,0
8/18/2018,28.4,26.6,27.2,3.5
8/19/2018,29.9,26.5,28,0
8/20/2018,29.8,26.3,27.8,0
8/21/2018,29.5,26.2,27.7,0.3
8/22/2018,28.8,26.2,27.4,0.7
8/23/2018,28.3,26.4,27.3,1.5
8/24/2018,29.4,26.2,27.5,0.3
8/25/2018,28.8,26,27.2,1.1
8/26/2018,29,26.1,27.3,0.5
8/27/2018,29.2,25.9,27.3,0.2
8/28/2018,30.1,25.9,27.6,0
8/29/2018,29.8,25.8,27.6,0
8/30/2018,29.4,25.9,27.3,0.1
8/31/2018,29,25.9,27.1,0.3
9/1/2018,28.5,25.5,26.8,0.7
9/2/2018,28.6,25.4,26.8,0.2
9/3/2018,29,25.4,26.8,0
9/4/2018,29.3,25.3,26.8,0
9/5/2018,29.3,25.2,26.8,0
9/6/2018,29.1,25.2,26.7,0
9/7/2018,29,24.5,26.6,0
9/8/2018,29.1,24.4,26.5,0
9/9/2018,28.7,24.6,26.6,0
9/10/2018,29.6,25.2,27.1,0
9/11/2018,28.9,25.7,26.9,0.3
9/12/2018,28.6,25.3,26.7,0.3
9/13/2018,28.8,25.4,26.9,0.5
9/14/2018,28.4,25.2,26.7,1.9
9/15/2018,28.4,25.2,26.7,0.4
9/16/2018,28.7,24.8,26.4,0.2
9/17/2018,28.9,24.5,26.5,0
9/18/2018,29.5,24.6,26.7,0
9/19/2018,29.8,25.1,26.9,0
9/20/2018,29.8,25.3,27,0
9/21/2018,30.6,25.1,27.1,0
9/22/2018,32.3,23.8,27.5,0
9/23/2018,31.5,24.6,27.6,0
9/24/2018,30.9,25.4,27.5,0
9/25/2018,30,25.4,27.3,0
9/26/2018,30,25.5,27.3,0
9/27/2018,30.1,26.1,27.7,0
9/28/2018,30,25.5,27.4,0
9/29/2018,30.6,24.7,27.3,0
9/30/2018,31.2,25.2,27.7,0
10/1/2018,31.5,25.2,27.6,0
10/2/2018,30.6,24.3,27.2,0
10/3/2018,31.3,24.8,27.3,0
10/4/2018,30.9,24.4,27.2,0
10/5/2018,31.6,23.8,27.1,0
10/6/2018,35.8,22.9,28.1,0
10/7/2018,35.5,23.8,28.7,0
10/8/2018,34,23.7,28.2,0
10/9/2018,36.1,26.3,29.5,0
10/10/2018,30.8,25.1,28,0
10/11/2018,32.5,21.7,27.2,0
10/12/2018,33.7,23.4,28,0
10/13/2018,32.8,22.4,27.4,0
10/14/2018,32.2,22.4,27.2,0
10/15/2018,36.9,25.1,29.6,0
10/16/2018,32,25.3,28.2,0
10/17/2018,31.7,23.7,27.5,0
10/18/2018,37.2,23.7,28.9,0
10/19/2018,37.6,24.4,30.3,0
10/20/2018,35.5,23.5,28.6,0
10/21/2018,35.1,22.6,28.2,0
10/22/2018,34.2,22.5,27.7,0
10/23/2018,32.2,25.2,28,0
10/24/2018,30.4,24.9,27.3,0
10/25/2018,30.6,24,27,0
10/26/2018,31.4,23.4,26.9,0
10/27/2018,32.6,23.4,27.3,0
10/28/2018,35.6,22.5,28.5,0
10/29/2018,34,24,28.4,0
10/30/2018,34.1,22.2,27.7,0
10/31/2018,33.9,21.7,27.4,0
11/1/2018,33.6,21.1,27.6,0
11/2/2018,32.3,21.9,27.2,0
11/3/2018,33,21.9,27.1,0
11/4/2018,31.7,19.9,26.5,0
11/5/2018,31.8,20.6,26.2,0
11/6/2018,31,20,25.6,0
11/7/2018,30.2,18.7,24.7,0
11/8/2018,29.4,20.8,25,0
11/9/2018,28.4,20.8,24.7,0
11/10/2018,28.8,21.5,25.1,0
11/11/2018,29.8,21.3,25.4,0
11/12/2018,28.8,21.9,25.5,0
11/13/2018,28.9,23.2,26.2,0
11/14/2018,30.7,21.6,25.9,0
11/15/2018,31.4,21.7,26.8,0
11/16/2018,29.5,20.6,25.5,0
11/17/2018,31.4,21.3,26.2,0
11/18/2018,31.4,22.8,26.5,0
11/19/2018,30,21.4,26,0
11/20/2018,32.9,21.2,26.7,0
11/21/2018,31.4,19,25.4,0
11/22/2018,31,19.9,25.6,0
11/23/2018,31.8,20.4,25.7,0
11/24/2018,31,20.4,25.4,0
11/25/2018,29.2,21,24.9,0
11/26/2018,27.5,20.7,24.5,0
11/27/2018,27.8,20.3,24,0
11/28/2018,29.5,19.3,24.3,0
11/29/2018,31.3,19.1,25.2,0
11/30/2018,30.7,19.9,25.1,0
12/1/2018,28.5,18.3,23.6,0
12/2/2018,27.1,20.3,24.2,0
12/3/2018,27.3,19,23.6,0
12/4/2018,28.3,18.6,23.3,0
12/5/2018,27.8,17.9,23.1,0
12/6/2018,27.2,21,24.1,0
12/7/2018,26.6,18.6,23,0
12/8/2018,25.9,17.8,22.3,0
12/9/2018,26.5,20.7,23.6,0.5
12/10/2018,27.9,20.9,24.4,0
12/11/2018,26.9,18.2,22.5,0
12/12/2018,26.2,17.9,22,0
12/13/2018,25.7,17,21,0
12/14/2018,25.3,14.5,19.9,0
12/15/2018,23.9,15.2,19.4,0
12/16/2018,24.6,14.8,19.4,0
12/17/2018,25.4,13.9,19.1,0
12/18/2018,24,13,18.2,0
12/19/2018,23.8,10.2,17.7,0
12/20/2018,25.9,12.3,18.7,0
12/21/2018,25.7,11.8,18.6,0
12/22/2018,24,12,18.2,0
12/23/2018,24,13.6,18.8,0
12/24/2018,25.4,14.6,19.6,0
12/25/2018,24.2,12.8,19,0
12/26/2018,27.3,17,21.5,0
12/27/2018,23.3,12.9,18.5,0
12/28/2018,23.5,12.6,18.1,0
12/29/2018,23.2,13.2,19,0
12/30/2018,24.4,14.3,19.3,0
12/31/2018,25.7,13.9,19.8,0
1/1/2019,24.1,14.6,19.9,0
1/2/2019,25.7,16.3,21.3,0
1/3/2019,25.6,14.6,20.6,0
1/4/2019,24.2,14.7,20.2,0
1/5/2019,28.8,19,23,0
1/6/2019,24.6,13.9,19.6,0
1/7/2019,24.1,13.6,18.7,0
1/8/2019,23.1,12,18.2,0
1/9/2019,23.4,15.1,19.5,0
1/10/2019,25,14.6,20.4,0
1/11/2019,25.5,20.5,22.7,0
1/12/2019,23.5,18.1,20.6,0.4
1/13/2019,26.2,15.4,20.9,0
1/14/2019,24.5,15.3,19.5,0
1/15/2019,23.2,13.1,18.7,0
1/16/2019,25.4,19.1,21.8,0
1/17/2019,27.9,18.3,22.3,0
1/18/2019,26,15.1,20.5,0
1/19/2019,24.8,14.3,19.9,0
1/20/2019,22.9,14.9,19.6,0.4
1/21/2019,20.8,16.1,18.5,5.9
1/22/2019,20,12.1,15.9,0
1/23/2019,22.6,11.5,16.9,0
1/24/2019,22.6,12,16.9,0
1/25/2019,20.9,11.7,16.5,0
1/26/2019,21.5,15.6,18.8,0.2
1/27/2019,23,15.3,18.5,0.8
1/28/2019,22.3,13.3,18,0
1/29/2019,22.3,12.9,18.2,0
1/30/2019,23.4,17,21,1.5
1/31/2019,23.9,16,20.1,0.9
2/1/2019,23.5,14.4,18.4,0
2/2/2019,23.4,13.7,18.1,0
2/3/2019,24.6,14,18.9,0
2/4/2019,25.2,15,20,0
2/5/2019,24.8,14.2,20,0
2/6/2019,23.3,16.2,19.8,0
2/7/2019,18.9,13.4,16.4,0
2/8/2019,24.1,12.5,18.2,0
2/9/2019,23.3,11.4,18.2,0
2/10/2019,23.7,11.8,18.6,0
2/11/2019,26.1,15.1,21,0
2/12/2019,27.8,17.3,22,0
2/13/2019,23.4,17,20.4,0
2/14/2019,24,15.6,20,0
2/15/2019,25.1,14.4,20.2,0
2/16/2019,25.3,13.6,19.9,0
2/17/2019,25.5,15.4,20.3,0
2/18/2019,24,20.2,21.8,0.3
2/19/2019,25.2,21,22.7,0.2
2/20/2019,24.5,19.5,22.1,1.2
2/21/2019,25,18.7,22,0.2
2/22/2019,23.8,14.5,19.5,0
2/23/2019,24.6,16.3,20.5,0
2/24/2019,26.9,17,21.8,0
2/25/2019,26.4,17.9,22.1,0.3
2/26/2019,25.5,18.9,22.1,1.6
2/27/2019,24.7,16.3,20.9,0
2/28/2019,24.1,14.7,20.5,0
3/1/2019,24.5,17.6,21.3,0
3/2/2019,25.2,17.2,21.3,2.7
3/3/2019,24.5,15.3,19.8,0
3/4/2019,23.6,15.9,19.9,0
3/5/2019,24.4,16.6,21,0.1
3/6/2019,26.4,19.2,22.3,0
3/7/2019,24.7,16.5,21.3,0
3/8/2019,27.7,18.9,23,0
3/9/2019,26.6,18.5,22.4,0
3/10/2019,24.6,18,21.6,1.5
3/11/2019,26.5,19.7,22.9,0
3/12/2019,26.1,18.1,22.2,0
3/13/2019,25.6,17.6,21.6,0
3/14/2019,26.7,16.5,21.5,0
3/15/2019,28,17.6,22.9,0
3/16/2019,29.1,18.9,24,0
3/17/2019,28.6,18.3,23.8,0
3/18/2019,29.1,18.2,23.7,0
3/19/2019,27.7,20.4,23.5,0
3/20/2019,27.2,21.3,23.8,0
3/21/2019,27.1,19.1,23.1,0
3/22/2019,28.6,19.2,23.6,0
3/23/2019,28.9,20,24.6,0
3/24/2019,33.2,22.5,27.2,0
3/25/2019,32.4,20.3,26,0
3/26/2019,31,21.3,25.9,0
3/27/2019,32.9,22.2,26.9,0
3/28/2019,32.6,23.1,26.8,0
3/29/2019,34,22.6,27.8,0
3/30/2019,34.4,22.9,27.6,0
3/31/2019,31.9,21.5,26.4,0
4/1/2019,34.5,22.5,26.9,0
4/2/2019,30.9,22.1,26.2,0
4/3/2019,32.4,21.6,27.1,0
4/4/2019,33.9,23.6,27.7,0
4/5/2019,30.3,23,26.9,0
4/6/2019,33.2,23.9,27.7,0
4/7/2019,34.7,25.6,29.2,0
4/8/2019,32.1,25.1,28.1,0
4/9/2019,30.7,24.1,27.3,0
4/10/2019,31.3,23.3,27.4,0
4/11/2019,31.4,24.2,27.7,0
4/12/2019,31.1,24.9,27.9,0
